Row ID,Order ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Product Name,Sales
326,24-04-2016,Don Jones,Corporate,Murfreesboro,Tennessee,37130,South,FUR-FU-10001967,Furniture,Telescoping Adjustable Floor Lamp,15.992
327,25-04-2016,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,19143,East,TEC-PH-10003645,Technology,Aastra 57i VoIP phone,290.898
328,26-04-2016,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,19143,East,OFF-ST-10000675,Office Supplies,"File Shuttle II and Handi-File, Black",54.224
329,27-04-2016,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,19143,East,FUR-CH-10003312,Furniture,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.744
330,28-04-2016,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,19143,East,OFF-LA-10001074,Office Supplies,Round Specialty Laser Printer Labels,100.24
331,29-04-2016,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001524,Office Supplies,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764
332,30-04-2016,John Lucas,Consumer,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004614,Technology,AT&T 841000 Phone,82.8
333,01-05-2016,John Lucas,Consumer,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001153,Office Supplies,Ibico Recycled Grain-Textured Covers,20.724
334,02-05-2016,John Lucas,Consumer,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001982,Office Supplies,Wilson Jones Custom Binder Spines & Labels,4.896
335,03-05-2016,Doug Bickford,Consumer,Los Angeles,California,90045,West,OFF-BI-10001922,Office Supplies,Storex Dura Pro Binders,4.752
336,04-05-2016,Doug Bickford,Consumer,Los Angeles,California,90045,West,TEC-CO-10001449,Technology,Hewlett Packard LaserJet 3310 Copier,959.984
337,05-05-2016,Doug Bickford,Consumer,Los Angeles,California,90045,West,OFF-BI-10004140,Office Supplies,Avery Non-Stick Binders,14.368
338,06-05-2016,Alyssa Crouse,Corporate,San Francisco,California,94122,West,OFF-BI-10003314,Office Supplies,Tuff Stuff Recycled Round Ring Binders,7.712
339,07-05-2016,Alyssa Crouse,Corporate,San Francisco,California,94122,West,FUR-TA-10004575,Furniture,Hon 5100 Series Wood Tables,698.352
340,08-05-2016,Ken Lonsdale,Consumer,Layton,Utah,84041,West,OFF-FA-10000490,Office Supplies,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96
341,09-05-2016,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,19140,East,OFF-AR-10000122,Office Supplies,Newell 314,17.856
342,10-05-2016,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003656,Office Supplies,Fellowes PB200 Plastic Comb Binding Machine,509.97
343,11-05-2016,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,19140,East,OFF-FA-10002780,Office Supplies,Staples,30.992
344,12-05-2016,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,19140,East,TEC-PH-10000702,Technology,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.928
345,13-05-2016,Chad Sievert,Consumer,Austin,Texas,78745,Central,OFF-ST-10000107,Office Supplies,Fellowes Super Stor/Drawer,88.8
346,14-05-2016,Clay Cheatham,Consumer,San Francisco,California,94122,West,TEC-PH-10002293,Technology,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976
347,15-05-2016,Tamara Dahlen,Consumer,Lowell,Massachusetts,1852,East,OFF-AR-10004027,Office Supplies,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56
348,16-05-2016,Tamara Dahlen,Consumer,Lowell,Massachusetts,1852,East,OFF-PA-10000249,Office Supplies,Easy-staple paper,24.56
349,17-05-2016,Tamara Dahlen,Consumer,Lowell,Massachusetts,1852,East,OFF-AR-10001374,Office Supplies,"BIC Brite Liner Highlighters, Chisel Tip",12.96
350,18-05-2016,Adam Bellavance,Home Office,New York City,New York,10009,East,TEC-AC-10000290,Technology,Sabrent 4-Port USB 2.0 Hub,6.79
351,19-05-2016,Adam Bellavance,Home Office,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Xerox 1881,24.56
352,20-05-2016,Adam Bellavance,Home Office,New York City,New York,10009,East,OFF-BI-10002160,Office Supplies,Acco Hanging Data Binders,3.048
353,21-05-2016,Adam Bellavance,Home Office,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Xerox 1881,49.12
354,22-05-2016,Adam Bellavance,Home Office,New York City,New York,10009,East,OFF-BI-10004995,Office Supplies,GBC DocuBind P400 Electric Binding System,4355.168
355,23-05-2016,Jeremy Lonsdale,Consumer,New York City,New York,10035,East,FUR-BO-10002268,Furniture,Sauder Barrister Bookcases,388.704
356,24-05-2016,Jeremy Lonsdale,Consumer,New York City,New York,10035,East,OFF-EN-10001137,Office Supplies,"#10 Gummed Flap White Envelopes, 100/Box",8.26
357,25-05-2016,Jeremy Lonsdale,Consumer,New York City,New York,10035,East,OFF-AR-10002399,Office Supplies,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04
358,26-05-2016,Jeremy Lonsdale,Consumer,New York City,New York,10035,East,OFF-PA-10002713,Office Supplies,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4
359,27-05-2016,Heather Kirkland,Corporate,Charlotte,North Carolina,28205,South,OFF-PA-10002666,Office Supplies,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24
360,28-05-2016,Victoria Brennan,Corporate,Columbus,Georgia,31907,South,OFF-AP-10001124,Office Supplies,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84
361,29-05-2016,Victoria Brennan,Corporate,Columbus,Georgia,31907,South,OFF-LA-10001158,Office Supplies,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7
362,30-05-2016,Katrina Willman,Consumer,New York City,New York,10009,East,OFF-LA-10001158,Office Supplies,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7
363,31-05-2016,Katrina Willman,Consumer,New York City,New York,10009,East,FUR-CH-10000785,Furniture,Global Ergonomic Managers Chair,488.646
364,01-06-2016,Katrina Willman,Consumer,New York City,New York,10009,East,OFF-AR-10003732,Office Supplies,Newell 333,5.56
365,02-06-2016,Katrina Willman,Consumer,New York City,New York,10009,East,FUR-FU-10000023,Furniture,Eldon Wave Desk Accessories,47.12
366,03-06-2016,Julia Dunbar,Consumer,San Francisco,California,94109,West,OFF-ST-10001713,Office Supplies,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96
367,04-06-2016,Michael Kennedy,Corporate,Manchester,Connecticut,6040,East,OFF-BI-10002412,Office Supplies,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,23.2
368,05-06-2016,Michael Kennedy,Corporate,Manchester,Connecticut,6040,East,OFF-SU-10001225,Office Supplies,Staple remover,7.36
369,06-06-2016,Michael Kennedy,Corporate,Manchester,Connecticut,6040,East,OFF-ST-10002406,Office Supplies,Pizazz Global Quick File,104.79
370,07-06-2016,Michael Kennedy,Corporate,Manchester,Connecticut,6040,East,FUR-BO-10002545,Furniture,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92
371,08-06-2016,Guy Thornton,Consumer,Harlingen,Texas,78550,Central,OFF-PA-10002036,Office Supplies,Xerox 1930,25.92
372,09-06-2016,Guy Thornton,Consumer,Harlingen,Texas,78550,Central,OFF-ST-10002205,Office Supplies,File Shuttle I and Handi-File,53.424
373,10-06-2016,Arthur Gainer,Consumer,Tucson,Arizona,85705,West,OFF-BI-10001982,Office Supplies,Wilson Jones Custom Binder Spines & Labels,8.16
374,11-06-2016,Arthur Gainer,Consumer,Tucson,Arizona,85705,West,TEC-AC-10003911,Technology,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1023.936
375,12-06-2016,Arthur Gainer,Consumer,Tucson,Arizona,85705,West,OFF-AR-10000658,Office Supplies,Newell 324,9.24
376,13-06-2016,Arthur Gainer,Consumer,Tucson,Arizona,85705,West,TEC-AC-10002076,Technology,Microsoft Natural Keyboard Elite,479.04
377,14-06-2016,Muhammed MacIntyre,Corporate,Quincy,Illinois,62301,Central,OFF-PA-10003039,Office Supplies,Xerox 1960,99.136
378,15-06-2016,Allen Rosenblatt,Corporate,Franklin,Massachusetts,2038,East,FUR-TA-10004915,Furniture,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1488.424
379,16-06-2016,Russell Applegate,Consumer,Houston,Texas,77095,Central,OFF-AP-10000696,Office Supplies,Holmes Odor Grabber,8.652
380,17-06-2016,Russell Applegate,Consumer,Houston,Texas,77095,Central,OFF-ST-10003327,Office Supplies,Akro-Mils 12-Gallon Tote,23.832
381,18-06-2016,Russell Applegate,Consumer,Houston,Texas,77095,Central,OFF-BI-10000309,Office Supplies,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176
382,19-06-2016,Alejandro Savely,Corporate,San Francisco,California,94109,West,OFF-PA-10004734,Office Supplies,Southworth Structures Collection,50.96
383,20-06-2016,Alejandro Savely,Corporate,San Francisco,California,94109,West,OFF-BI-10002225,Office Supplies,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536
384,21-06-2016,Laura Armstrong,Corporate,Taylor,Michigan,48180,Central,TEC-AC-10004708,Technology,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9
385,22-06-2016,Denny Ordway,Consumer,Pembroke Pines,Florida,33024,South,FUR-TA-10000617,Furniture,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",375.4575
386,23-06-2016,Denny Ordway,Consumer,Pembroke Pines,Florida,33024,South,TEC-AC-10002335,Technology,Logitech Media Keyboard K200,83.976
387,24-06-2016,Dean Katz,Corporate,Philadelphia,Pennsylvania,19140,East,TEC-MA-10001681,Technology,Lexmark MarkNet N8150 Wireless Print Server,482.34
388,25-06-2016,Dean Katz,Corporate,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001935,Furniture,3M Hangers With Command Adhesive,2.96
389,26-06-2016,Nathan Gelder,Consumer,Cincinnati,Ohio,45231,East,OFF-AR-10004757,Office Supplies,Crayola Colored Pencils,2.624
390,27-06-2016,Mike Vittorini,Consumer,New York City,New York,10009,East,OFF-BI-10000050,Office Supplies,"Angle-D Binders with Locking Rings, Label Holders",23.36
391,28-06-2016,Mike Vittorini,Consumer,New York City,New York,10009,East,TEC-AC-10001998,Technology,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,39.98
392,29-06-2016,Jack Garza,Consumer,Des Moines,Washington,98198,West,TEC-PH-10003012,Technology,Nortel Meridian M3904 Professional Digital phone,246.384
393,30-06-2016,Jack Garza,Consumer,Des Moines,Washington,98198,West,TEC-CO-10002313,Technology,Canon PC1080F Personal Copier,1799.97
394,01-07-2016,Bart Pistole,Corporate,Peoria,Illinois,61604,Central,OFF-BI-10003982,Office Supplies,Wilson Jones Century Plastic Molded Ring Binders,12.462
395,02-07-2016,Victor Preis,Home Office,Las Vegas,Nevada,89115,West,OFF-BI-10004492,Office Supplies,Tuf-Vin Binders,75.792
396,03-07-2016,Saphhira Shifley,Corporate,Warwick,Rhode Island,2886,East,OFF-ST-10000798,Office Supplies,2300 Heavy-Duty Transfer File Systems by Perma,49.96
397,04-07-2016,Saphhira Shifley,Corporate,Warwick,Rhode Island,2886,East,OFF-PA-10002552,Office Supplies,Xerox 1958,12.96
398,05-07-2016,Harold Pawlan,Home Office,Jackson,Michigan,49201,Central,OFF-SU-10002573,Office Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12
399,06-07-2016,Anna Gayman,Consumer,Houston,Texas,77036,Central,OFF-ST-10001580,Office Supplies,Super Decoflex Portable Personal File,35.952
400,07-07-2016,Anna Gayman,Consumer,Houston,Texas,77036,Central,FUR-BO-10004834,Furniture,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656
401,08-07-2016,Anna Gayman,Consumer,Houston,Texas,77036,Central,OFF-ST-10000934,Office Supplies,"Contico 72""H Heavy-Duty Storage System",131.136
402,09-07-2016,Anna Gayman,Consumer,Houston,Texas,77036,Central,TEC-AC-10000158,Technology,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584
403,10-07-2016,Luke Foster,Consumer,Miami,Florida,33180,South,OFF-PA-10001947,Office Supplies,Xerox 1974,9.568
404,11-07-2016,Stephanie Phelps,Corporate,Wilmington,North Carolina,28403,South,OFF-AR-10003478,Office Supplies,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.072
405,12-07-2016,Roy Französisch,Consumer,New York City,New York,10024,East,OFF-AP-10004249,Office Supplies,Staple holder,35.91
406,13-07-2016,Keith Herrera,Consumer,San Francisco,California,94110,West,TEC-AC-10000158,Technology,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95
407,14-07-2016,Keith Herrera,Consumer,San Francisco,California,94110,West,TEC-CO-10004115,Technology,Sharp AL-1530CS Digital Copier,1199.976
408,15-07-2016,Keith Herrera,Consumer,San Francisco,California,94110,West,OFF-PA-10003724,Office Supplies,"Wirebound Message Book, 4 per Page",27.15
409,16-07-2016,Keith Herrera,Consumer,San Francisco,California,94110,West,FUR-TA-10002041,Furniture,"Bevis Round Conference Table Top, X-Base",1004.024
410,17-07-2016,Keith Herrera,Consumer,San Francisco,California,94110,West,OFF-PA-10002893,Office Supplies,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68
411,18-07-2016,Keith Herrera,Consumer,San Francisco,California,94110,West,OFF-LA-10003766,Office Supplies,Self-Adhesive Removable Labels,28.35
412,19-07-2016,Keith Herrera,Consumer,San Francisco,California,94110,West,OFF-PA-10001970,Office Supplies,Xerox 1908,55.98
413,20-07-2016,Keith Herrera,Consumer,San Francisco,California,94110,West,FUR-BO-10001972,Furniture,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829
414,21-07-2016,Keith Herrera,Consumer,San Francisco,California,94110,West,FUR-CH-10003956,Furniture,Novimex High-Tech Fabric Mesh Task Chair,113.568
415,22-07-2016,Kimberly Carter,Corporate,Seattle,Washington,98105,West,OFF-PA-10000157,Office Supplies,Xerox 191,139.86
416,23-07-2016,Kimberly Carter,Corporate,Seattle,Washington,98105,West,FUR-CH-10001891,Furniture,Global Deluxe Office Fabric Chairs,307.136
417,24-07-2016,Caroline Jumper,Consumer,Huntington Beach,California,92646,West,OFF-AR-10004344,Office Supplies,Bulldog Vacuum Base Pencil Sharpener,95.92
418,25-07-2016,Philip Brown,Consumer,Los Angeles,California,90004,West,FUR-CH-10004886,Furniture,Bevis Steel Folding Chairs,383.8
419,26-07-2016,Victoria Brennan,Corporate,Richmond,Kentucky,40475,South,OFF-PA-10003845,Office Supplies,Xerox 1987,5.78
420,27-07-2016,Sung Pak,Corporate,Los Angeles,California,90045,West,OFF-AR-10001573,Office Supplies,American Pencil,9.32
421,28-07-2016,Sung Pak,Corporate,Los Angeles,California,90045,West,OFF-EN-10000483,Office Supplies,"White Envelopes, White Envelopes with Clear Poly Window",15.25
422,29-07-2016,Joel Eaton,Consumer,Louisville,Colorado,80027,West,TEC-AC-10004114,Technology,KeyTronic 6101 Series - Keyboard - Black,196.752
423,30-07-2016,Michael Paige,Corporate,Lawrence,Massachusetts,1841,East,FUR-FU-10004712,Furniture,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56
424,31-07-2016,Michael Paige,Corporate,Lawrence,Massachusetts,1841,East,OFF-ST-10000918,Office Supplies,Crate-A-Files,32.7
425,01-08-2016,Natalie Fritzler,Consumer,Jackson,Mississippi,39212,South,FUR-CH-10000015,Furniture,Hon Multipurpose Stacking Arm Chairs,866.4
426,02-08-2016,Janet Molinari,Corporate,Canton,Michigan,48187,Central,FUR-FU-10003347,Furniture,Coloredge Poster Frame,28.4
427,03-08-2016,Janet Molinari,Corporate,Canton,Michigan,48187,Central,OFF-BI-10001543,Office Supplies,GBC VeloBinder Manual Binding System,287.92
428,04-08-2016,Shirley Daniels,Home Office,New Rochelle,New York,10801,East,TEC-MA-10000029,Technology,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99
429,05-08-2016,Ken Heidel,Corporate,San Antonio,Texas,78207,Central,OFF-AR-10000369,Office Supplies,Design Ebony Sketching Pencil,6.672
430,06-08-2016,Ross Baird,Home Office,Gastonia,North Carolina,28052,South,OFF-BI-10004584,Office Supplies,GBC ProClick 150 Presentation Binding System,189.588
431,07-08-2016,Ross Baird,Home Office,Gastonia,North Carolina,28052,South,TEC-AC-10004659,Technology,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744
432,08-08-2016,Ross Baird,Home Office,Gastonia,North Carolina,28052,South,TEC-AC-10004659,Technology,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96
433,09-08-2016,Ross Baird,Home Office,Gastonia,North Carolina,28052,South,OFF-ST-10000617,Office Supplies,Woodgrain Magazine Files by Perma,4.768
434,10-08-2016,Dave Brooks,Consumer,Lowell,Massachusetts,1852,East,OFF-ST-10003306,Office Supplies,Letter Size Cart,714.3
435,11-08-2016,Mike Kennedy,Consumer,Jacksonville,Florida,32216,South,OFF-BI-10000773,Office Supplies,Insertable Tab Post Binder Dividers,4.812
436,12-08-2016,Mike Kennedy,Consumer,Jacksonville,Florida,32216,South,TEC-AC-10002600,Technology,Belkin QODE FastFit Bluetooth Keyboard,247.8
437,13-08-2016,Philisse Overcash,Home Office,Chicago,Illinois,60623,Central,TEC-MA-10002937,Technology,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979
438,14-08-2016,Philisse Overcash,Home Office,Chicago,Illinois,60623,Central,OFF-PA-10001970,Office Supplies,Xerox 1908,313.488
439,15-08-2016,Brenda Bowman,Corporate,Houston,Texas,77070,Central,OFF-PA-10002230,Office Supplies,Xerox 1897,31.872
440,16-08-2016,Cynthia Voltz,Corporate,New York City,New York,10024,East,FUR-CH-10003396,Furniture,Global Deluxe Steno Chair,207.846
441,17-08-2016,Pete Kriz,Consumer,Detroit,Michigan,48227,Central,FUR-FU-10000246,Furniture,Aluminum Document Frame,12.22
442,18-08-2016,Pete Kriz,Consumer,Detroit,Michigan,48227,Central,OFF-ST-10000060,Office Supplies,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94
443,19-08-2016,Pete Kriz,Consumer,Detroit,Michigan,48227,Central,OFF-ST-10003058,Office Supplies,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95
444,20-08-2016,Pete Kriz,Consumer,Detroit,Michigan,48227,Central,OFF-PA-10002222,Office Supplies,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36
445,21-08-2016,Pete Kriz,Consumer,Detroit,Michigan,48227,Central,FUR-CH-10002372,Furniture,Office Star - Ergonomically Designed Knee Chair,242.94
446,22-08-2016,Pete Kriz,Consumer,Detroit,Michigan,48227,Central,OFF-LA-10001317,Office Supplies,Avery 520,22.05
447,23-08-2016,Troy Blackwell,Consumer,Columbus,Indiana,47201,Central,FUR-FU-10000206,Furniture,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91
448,24-08-2016,Raymond Buch,Consumer,Auburn,New York,13021,East,OFF-AR-10000588,Office Supplies,Newell 345,59.52
449,25-08-2016,Raymond Buch,Consumer,Auburn,New York,13021,East,OFF-ST-10001469,Office Supplies,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94
450,26-08-2016,Raymond Buch,Consumer,Auburn,New York,13021,East,OFF-AR-10001953,Office Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88
451,27-08-2016,Raymond Buch,Consumer,Auburn,New York,13021,East,OFF-AR-10003156,Office Supplies,50 Colored Long Pencils,30.48
452,28-08-2016,Raymond Buch,Consumer,Auburn,New York,13021,East,OFF-AR-10004974,Office Supplies,Newell 342,9.84
453,29-08-2016,Raymond Buch,Consumer,Auburn,New York,13021,East,TEC-PH-10002365,Technology,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12
454,30-08-2016,Ed Braxton,Corporate,Akron,Ohio,44312,East,FUR-TA-10001539,Furniture,Chromcraft Rectangular Conference Tables,284.364
455,31-08-2016,Ed Braxton,Corporate,Akron,Ohio,44312,East,OFF-ST-10000142,Office Supplies,Deluxe Rollaway Locking File with Drawer,665.408
456,01-09-2016,Ken Heidel,Corporate,Norman,Oklahoma,73071,Central,TEC-AC-10001772,Technology,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88
457,02-09-2016,Sanjit Chand,Consumer,Concord,California,94521,West,FUR-CH-10000225,Furniture,"Global Geo Office Task Chair, Gray",129.568
458,03-09-2016,Natalie Fritzler,Consumer,Decatur,Illinois,62521,Central,FUR-CH-10002331,Furniture,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558
459,04-09-2016,Natalie Fritzler,Consumer,Decatur,Illinois,62521,Central,OFF-EN-10001415,Office Supplies,Staple envelope,8.928
460,05-09-2016,Joseph Holt,Consumer,Seattle,Washington,98115,West,OFF-AP-10002472,Office Supplies,3M Office Air Cleaner,103.92
461,06-09-2016,Joseph Holt,Consumer,Seattle,Washington,98115,West,TEC-AC-10004571,Technology,Logitech G700s Rechargeable Gaming Mouse,899.91
462,07-09-2016,Joseph Holt,Consumer,Seattle,Washington,98115,West,OFF-BI-10001098,Office Supplies,Acco D-Ring Binder w/DublLock,51.312
463,08-09-2016,Tanja Norvell,Home Office,Phoenix,Arizona,85023,West,FUR-FU-10000023,Furniture,Eldon Wave Desk Accessories,23.56
464,09-09-2016,Tanja Norvell,Home Office,Phoenix,Arizona,85023,West,FUR-TA-10001889,Furniture,Bush Advantage Collection Racetrack Conference Table,1272.63
465,10-09-2016,Tanja Norvell,Home Office,Phoenix,Arizona,85023,West,OFF-BI-10000315,Office Supplies,Poly Designer Cover & Back,28.485
466,11-09-2016,Tanja Norvell,Home Office,Phoenix,Arizona,85023,West,OFF-SU-10003505,Office Supplies,Premier Electric Letter Opener,185.376
467,12-09-2016,Tanja Norvell,Home Office,Phoenix,Arizona,85023,West,OFF-AP-10002578,Office Supplies,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78.272
468,13-09-2016,Joni Sundaresam,Home Office,Park Ridge,Illinois,60068,Central,FUR-FU-10002918,Furniture,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.744
469,14-09-2016,David Smith,Corporate,Amarillo,Texas,79109,Central,FUR-BO-10002824,Furniture,Bush Mission Pointe Library,205.3328
470,15-09-2016,Craig Carreira,Consumer,Chicago,Illinois,60610,Central,OFF-BI-10002194,Office Supplies,Cardinal Hold-It CD Pocket,4.788
471,16-09-2016,Maya Herman,Corporate,Lindenhurst,New York,11757,East,OFF-PA-10004071,Office Supplies,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48
472,17-09-2016,Jeremy Pistek,Consumer,San Francisco,California,94110,West,OFF-ST-10002743,Office Supplies,SAFCO Boltless Steel Shelving,340.92
473,18-09-2016,Jeremy Pistek,Consumer,San Francisco,California,94110,West,FUR-BO-10001601,Furniture,"Sauder Mission Library with Doors, Fruitwood Finish",222.666
474,19-09-2016,Jeremy Pistek,Consumer,San Francisco,California,94110,West,TEC-PH-10002680,Technology,Samsung Galaxy Note 3,703.968
475,20-09-2016,Jeremy Pistek,Consumer,San Francisco,California,94110,West,OFF-ST-10001321,Office Supplies,"Decoflex Hanging Personal Folder File, Blue",92.52
476,21-09-2016,Jeremy Pistek,Consumer,San Francisco,California,94110,West,OFF-PA-10001509,Office Supplies,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65
477,22-09-2016,Jeremy Pistek,Consumer,San Francisco,California,94110,West,OFF-PA-10003465,Office Supplies,Xerox 1912,94.85
478,23-09-2016,Kristen Hastings,Corporate,Los Angeles,California,90008,West,TEC-PH-10000149,Technology,Cisco SPA525G2 IP Phone - Wireless,95.76
479,24-09-2016,Jeremy Ellison,Consumer,Troy,New York,12180,East,FUR-FU-10002671,Furniture,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40.2
480,25-09-2016,John Grady,Corporate,New York City,New York,10024,East,OFF-AR-10003045,Office Supplies,Prang Colored Pencils,14.7
481,26-09-2016,John Grady,Corporate,New York City,New York,10024,East,OFF-ST-10000689,Office Supplies,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25
482,27-09-2016,Xylona Preis,Consumer,San Diego,California,92024,West,TEC-AC-10001445,Technology,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09
483,28-09-2016,Erin Mull,Consumer,New York City,New York,10024,East,OFF-AR-10002053,Office Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96
484,29-09-2016,Erin Mull,Consumer,New York City,New York,10024,East,TEC-AC-10002567,Technology,Logitech G602 Wireless Gaming Mouse,159.98
485,30-09-2016,Michelle Tran,Home Office,Los Angeles,California,90045,West,OFF-LA-10003923,Office Supplies,Alphabetical Labels for Top Tab Filing,29.6
486,01-10-2016,Michelle Tran,Home Office,Los Angeles,California,90045,West,FUR-BO-10001337,Furniture,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165
487,02-10-2016,Michelle Tran,Home Office,Los Angeles,California,90045,West,TEC-PH-10001924,Technology,iHome FM Clock Radio with Lightning Dock,279.96
488,03-10-2016,Sue Ann Reed,Consumer,Chicago,Illinois,60610,Central,TEC-PH-10001363,Technology,Apple iPhone 5S,2735.952
489,04-10-2016,Carl Weiss,Home Office,Huntsville,Texas,77340,Central,TEC-PH-10000376,Technology,Square Credit Card Reader,7.992
490,05-10-2016,Carl Weiss,Home Office,Huntsville,Texas,77340,Central,TEC-AC-10000303,Technology,Logitech M510 Wireless Mouse,63.984
491,06-10-2016,Carl Weiss,Home Office,Huntsville,Texas,77340,Central,OFF-AR-10001953,Office Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368
492,07-10-2016,Astrea Jones,Consumer,Rochester,New York,14609,East,OFF-ST-10001809,Office Supplies,Fellowes Officeware Wire Shelving,449.15
493,08-10-2016,Astrea Jones,Consumer,Rochester,New York,14609,East,OFF-EN-10003845,Office Supplies,Colored Envelopes,11.07
494,09-10-2016,Sonia Sunley,Consumer,Seattle,Washington,98115,West,TEC-AC-10000991,Technology,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98
495,10-10-2016,Rose O'Brian,Consumer,Memphis,Tennessee,38109,South,FUR-TA-10001857,Furniture,Balt Solid Wood Rectangular Table,189.882
496,11-10-2016,Maribeth Dona,Consumer,Fayetteville,Arkansas,72701,South,OFF-EN-10001434,Office Supplies,"Strathmore #10 Envelopes, Ultimate White",105.42
497,12-10-2016,Sanjit Chand,Consumer,Costa Mesa,California,92627,West,OFF-BI-10002498,Office Supplies,Clear Mylar Reinforcing Strips,119.616
498,13-10-2016,Sanjit Chand,Consumer,Costa Mesa,California,92627,West,FUR-FU-10004864,Furniture,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76
499,14-10-2016,Sanjit Chand,Consumer,Costa Mesa,California,92627,West,FUR-CH-10002602,Furniture,DMI Arturo Collection Mission-style Design Wood Chair,241.568
500,15-10-2016,Sanjit Chand,Consumer,Costa Mesa,California,92627,West,FUR-FU-10000073,Furniture,Deflect-O Glasstique Clear Desk Accessories,69.3
